word_id,sentence_id,sentence,word,tag
17437,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",Cotabato,OTH
17438,1082,"Patay ang isang bata at limang iba pa ang sugatan nang sumabog ang helium gas tank na ginagamit nila sa paggawa ng mga lobo sa Norala , South Cotabato .",.,OTH
17439,1083,di na siya makakaabsent dun ( 3,di,FIL
17440,1083,di na siya makakaabsent dun ( 3,na,FIL
17441,1083,di na siya makakaabsent dun ( 3,siya,FIL
17442,1083,di na siya makakaabsent dun ( 3,makakaabsent,CS
17443,1083,di na siya makakaabsent dun ( 3,dun,FIL
17444,1083,di na siya makakaabsent dun ( 3,(,OTH
17445,1083,di na siya makakaabsent dun ( 3,3,OTH
17446,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Hindi,FIL
17447,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ko,FIL
17448,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",nais,FIL
17449,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",masayang,FIL
17450,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ang,FIL
17451,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Aking,FIL
17452,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17453,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",pagsisikap,FIL
17454,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",",",OTH
17455,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ni,FIL
17456,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",hindi,FIL
17457,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ko,FIL
17458,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",rin,FIL
17459,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",nais,FIL
17460,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",makita,FIL
17461,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",na,FIL
17462,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",hawakan,FIL
17463,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ng,FIL
17464,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17465,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",tao,FIL
17466,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ang,FIL
17467,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Aking,FIL
17468,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",mga,FIL
17469,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",salita,FIL
17470,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ngunit,FIL
17471,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",sa,FIL
17472,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",lahat,FIL
17473,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ng,FIL
17474,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",lugar,FIL
17475,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ay,FIL
17476,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ginagawa,FIL
17477,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",ang,FIL
17478,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",paglaban,FIL
17479,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",sa,FIL
17480,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Akin,FIL
17481,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",",",OTH
17482,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",sinisiraan,FIL
17483,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ako,FIL
17484,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",",",OTH
17485,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",at,FIL
17486,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",nilalapastangan,FIL
17487,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",Ako,FIL
17488,1084,"Hindi Ko nais masayang ang Aking mga pagsisikap , ni hindi Ko rin nais makita na hawakan ng mga tao ang Aking mga salita ngunit sa lahat ng lugar ay ginagawa ang paglaban sa Akin , sinisiraan Ako , at nilalapastangan Ako .",.,OTH
17489,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,Biyograpiya,FIL
17490,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,Ipinanganak,FIL
17491,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,si,FIL
17492,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,Walter,OTH
17493,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,sa,FIL
17494,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,isang,FIL
17495,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,amang,FIL
17496,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,bilang,FIL
17497,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,isang,FIL
17498,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,babaeng,FIL
17499,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,koro,FIL
17500,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,sa,FIL
17501,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,mga,FIL
17502,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,palabas,FIL
17503,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,sa,FIL
17504,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,entablado,FIL
17505,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,ni,FIL
17506,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,Katy,OTH
17507,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,de,OTH
17508,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,la,OTH
17509,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,Cruz,OTH
17510,1085,Biyograpiya Ipinanganak si Walter sa isang amang bilang isang babaeng koro sa mga palabas sa entablado ni Katy de la Cruz .,.,OTH
17511,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",Ayon,FIL
17512,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",sa,FIL
17513,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",Shell,ENG
17514,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",",",OTH
17515,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",Seaoil,OTH
17516,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",",",OTH
17517,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",Petrogazz,OTH
17518,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",at,FIL
17519,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",Cleanfuel,OTH
17520,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",",",OTH
17521,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",may,FIL
17522,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",taas,FIL
17523,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",na,FIL
17524,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",P0,OTH
17525,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",.,OTH
17526,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",45,OTH
17527,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",sa,FIL
17528,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",bawat,FIL
17529,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",litro,FIL
17530,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",ng,FIL
17531,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",kanilang,FIL
17532,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",gasoline,ENG
17533,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",habang,FIL
17534,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",P0,OTH
17535,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",.,OTH
17536,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",30,OTH
17537,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",naman,FIL
17538,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",ang,FIL
17539,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",dagdag,FIL
17540,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",sa,FIL
17541,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",bawat,FIL
17542,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",litro,FIL
17543,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",ng,FIL
17544,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",diesel,ENG
17545,1086,"Ayon sa Shell , Seaoil , Petrogazz at Cleanfuel , may taas na P0 . 45 sa bawat litro ng kanilang gasoline habang P0 . 30 naman ang dagdag sa bawat litro ng diesel .",.,OTH
17546,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,GMA,OTH
17547,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,baka,FIL
17548,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,naman,FIL
17549,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,iyon,FIL
17550,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,kinita,FIL
17551,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,nyo,FIL
17552,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,sa,FIL
17553,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,video,ENG
17554,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,na,FIL
17555,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,ito,FIL
17556,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,ibigay,FIL
17557,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,nyo,FIL
17558,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,ang,FIL
17559,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,kalahati,FIL
17560,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,ki,FIL
17561,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,aling,FIL
17562,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,opay,OTH
17563,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,milyon,FIL
17564,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,ang,FIL
17565,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,kinita,FIL
17566,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,nyo,FIL
17567,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,baka,FIL
17568,1087,GMA baka naman iyon kinita nyo sa video na ito ibigay nyo ang kalahati ki aling opay milyon ang kinita nyo baka naman,naman,FIL
17569,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Ayon,FIL
17570,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",kay,FIL
17571,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Alvin,OTH
17572,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Enciso,OTH
17573,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",",",OTH
17574,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",hepe,FIL
17575,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",ng,FIL
17576,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Customs,ENG
